uid	iid	label	u_gender	u_marital_status	u_occupation	u_activity
18039	16	1	1	1	1	0
18040	8	1	0	0	1	1
18040	9	1	0	0	1	1
18040	13	1	0	0	1	1
18040	14	1	0	0	1	1
18041	5	1	1	1	0	1
18041	8	1	1	1	0	1
18041	15	1	1	1	0	1
18041	16	1	1	1	0	1
18042	8	1	1	0	0	0
18042	15	1	1	0	0	0
18043	8	1	1	0	0	1
18043	15	1	1	0	0	1
18043	16	1	1	0	0	1
18044	8	1	1	0	1	0
18044	15	1	1	0	1	0
18045	8	1	1	0	0	0
18045	15	1	1	0	0	0
18046	8	1	1	0	1	0
18046	16	1	1	0	1	0
18047	8	1	1	0	1	0
18047	15	1	1	0	1	0
18048	8	1	1	0	1	0
18048	15	1	1	0	1	0
18049	8	1	1	0	0	0
18049	15	1	1	0	0	0
18050	8	1	1	0	0	1
18050	15	1	1	0	0	1
18050	16	1	1	0	0	1
18051	7	1	0	1	0	0
18051	21	1	0	1	0	0
18052	8	1	1	0	1	0
18052	15	1	1	0	1	0
18053	18	1	1	0	0	0
18053	19	1	1	0	0	0
18054	8	1	0	0	0	0
18054	15	1	0	0	0	0
18055	8	1	1	0	0	1
18055	15	1	1	0	0	1
18055	16	1	1	0	0	1
18056	8	1	1	0	0	1
18056	15	1	1	0	0	1
18056	21	1	1	0	0	1
18057	9	1	1	0	0	0
18057	16	1	1	0	0	0
18058	8	1	1	0	0	0
18058	15	1	1	0	0	0
18059	8	1	0	0	0	0
18059	15	1	0	0	0	0
18060	8	1	1	1	1	0
18060	15	1	1	1	1	0
18061	8	1	1	0	0	0
18061	15	1	1	0	0	0
18062	8	1	1	0	1	1
18062	15	1	1	0	1	1
18062	21	1	1	0	1	1
18063	8	1	0	1	1	0
18063	15	1	0	1	1	0
18064	7	1	1	0	0	1
18064	8	1	1	0	0	1
18064	9	1	1	0	0	1
18065	8	1	1	0	0	0
18065	15	1	1	0	0	0
18066	8	1	1	0	0	0
18066	15	1	1	0	0	0
18067	8	1	1	0	1	1
18067	15	1	1	0	1	1
18067	16	1	1	0	1	1
18068	8	1	1	0	0	1
18068	13	1	1	0	0	1
18068	18	1	1	0	0	1
18068	19	1	1	0	0	1
18069	8	1	1	0	0	0
18069	15	1	1	0	0	0
18070	8	1	1	0	0	0
18070	16	1	1	0	0	0
18071	8	1	1	0	1	0
18071	15	1	1	0	1	0
18072	8	1	0	0	0	1
18072	15	1	0	0	0	1
18072	16	1	0	0	0	1
18072	21	1	0	0	0	1
18073	8	1	0	1	1	0
18073	15	1	0	1	1	0
18074	8	1	1	0	1	1
18074	15	1	1	0	1	1
18074	17	1	1	0	1	1
18075	8	1	1	0	1	0
18075	15	1	1	0	1	0
18076	8	1	1	0	1	0
18076	16	1	1	0	1	0
18077	8	1	0	0	0	0
18077	15	1	0	0	0	0
18078	18	1	1	0	0	0
18078	19	1	1	0	0	0
18079	8	1	1	0	1	0
18079	15	1	1	0	1	0
18080	8	1	1	0	0	1
18080	15	1	1	0	0	1
18080	16	1	1	0	0	1
18080	18	1	1	0	0	1
18080	19	1	1	0	0	1
18080	21	1	1	0	0	1
18081	8	1	0	0	1	0
18081	15	1	0	0	1	0
18082	8	1	1	0	0	0
18082	15	1	1	0	0	0
18083	8	1	1	0	1	1
18083	15	1	1	0	1	1
18083	21	1	1	0	1	1
18084	8	1	1	0	1	0
18084	15	1	1	0	1	0
18085	8	1	1	0	0	0
18085	15	1	1	0	0	0
18086	8	1	1	1	1	0
18086	15	1	1	1	1	0
18087	8	1	1	0	0	1
18087	11	1	1	0	0	1
18087	15	1	1	0	0	1
18088	8	1	0	1	0	0
18088	15	1	0	1	0	0
18089	8	1	1	0	1	0
18089	15	1	1	0	1	0
18090	11	1	0	1	0	0
18090	12	1	0	1	0	0
18091	8	1	1	0	1	0
18091	9	1	1	0	1	0
18092	8	1	0	0	0	1
18092	15	1	0	0	0	1
18092	16	1	0	0	0	1
18093	18	1	1	0	0	0
18093	19	1	1	0	0	0
18094	8	1	1	0	1	0
18094	15	1	1	0	1	0
18095	8	1	1	0	1	0
18095	16	1	1	0	1	0
18096	9	1	1	0	0	0
18096	16	1	1	0	0	0
18097	2	1	1	1	1	1
18097	8	1	1	1	1	1
18097	16	1	1	1	1	1
18098	8	1	1	0	0	0
18098	21	1	1	0	0	0
18099	8	1	1	0	0	1
18099	15	1	1	0	0	1
18099	21	1	1	0	0	1
18100	8	1	1	0	1	0
18100	16	1	1	0	1	0
18101	8	1	1	0	0	0
18101	15	1	1	0	0	0
18102	8	1	1	0	0	0
18102	21	1	1	0	0	0
18103	8	1	1	0	1	0
18103	16	1	1	0	1	0
18104	8	1	1	0	0	0
18104	15	1	1	0	0	0
18105	8	1	1	0	1	0
18105	15	1	1	0	1	0
18106	8	1	1	0	0	0
18106	15	1	1	0	0	0
18107	9	1	1	0	0	0
18107	16	1	1	0	0	0
18108	8	1	0	0	0	0
18108	15	1	0	0	0	0
18109	8	1	1	0	0	0
18109	15	1	1	0	0	0
18110	8	1	1	0	1	0
18110	16	1	1	0	1	0
18111	8	1	1	0	0	1
18111	15	1	1	0	0	1
18111	16	1	1	0	0	1
18112	8	1	0	0	0	1
18112	15	1	0	0	0	1
18112	16	1	0	0	0	1
18113	8	1	1	0	0	0
18113	15	1	1	0	0	0
18114	8	1	1	0	1	0
18114	15	1	1	0	1	0
18115	8	1	0	0	0	0
18115	15	1	0	0	0	0
18116	8	1	1	0	1	0
18116	15	1	1	0	1	0
18117	8	1	1	0	0	1
18117	15	1	1	0	0	1
18117	20	1	1	0	0	1
18118	8	1	0	0	0	0
18118	15	1	0	0	0	0
18119	2	1	1	1	0	1
18119	8	1	1	1	0	1
18119	15	1	1	1	0	1
18120	8	1	1	0	0	0
18120	15	1	1	0	0	0
18121	8	1	0	0	0	1
18121	15	1	0	0	0	1
18121	21	1	0	0	0	1
18122	8	1	1	0	1	0
18122	15	1	1	0	1	0
18123	8	1	1	0	0	1
18123	15	1	1	0	0	1
18123	16	1	1	0	0	1
18124	8	1	1	0	1	0
18124	16	1	1	0	1	0
18125	2	1	1	1	0	1
18125	8	1	1	1	0	1
18125	15	1	1	1	0	1
18126	8	1	1	1	0	0
18126	15	1	1	1	0	0
18127	8	1	0	0	0	0
18127	15	1	0	0	0	0
18128	9	1	1	0	0	0
18128	16	1	1	0	0	0
18129	8	1	1	0	1	0
18129	15	1	1	0	1	0
18130	2	1	1	1	1	0
18130	8	1	1	1	1	0
18131	8	1	1	0	0	0
18131	15	1	1	0	0	0
18132	8	1	1	0	1	0
18132	15	1	1	0	1	0
18133	2	1	1	0	1	1
18133	3	1	1	0	1	1
18133	4	1	1	0	1	1
18133	8	1	1	0	1	1
18133	16	1	1	0	1	1
18134	8	1	1	0	1	0
18134	15	1	1	0	1	0
18135	8	1	1	0	0	1
18135	15	1	1	0	0	1
18135	16	1	1	0	0	1
18136	8	1	1	0	1	0
18136	15	1	1	0	1	0
18137	8	1	1	0	0	1
18137	16	1	1	0	0	1
18137	18	1	1	0	0	1
18137	19	1	1	0	0	1
18138	8	1	1	0	1	0
18138	15	1	1	0	1	0
18139	7	1	1	0	0	0
18139	8	1	1	0	0	0
18140	8	1	0	0	0	0
18140	15	1	0	0	0	0
18141	8	1	1	0	0	0
18141	15	1	1	0	0	0
18142	8	1	1	0	0	0
18142	15	1	1	0	0	0
18143	8	1	1	0	0	0
18143	15	1	1	0	0	0
18144	9	1	0	0	0	0
18144	16	1	0	0	0	0
18145	8	1	0	1	1	1
18145	15	1	0	1	1	1
18145	16	1	0	1	1	1
18146	8	1	1	0	0	0
18146	15	1	1	0	0	0
18147	8	1	1	0	0	0
18147	15	1	1	0	0	0
18148	8	1	0	1	1	0
18148	9	1	0	1	1	0
18149	11	1	0	1	0	0
18149	12	1	0	1	0	0
18150	8	1	1	0	0	0
18150	15	1	1	0	0	0
18151	8	1	1	1	1	0
18151	15	1	1	1	1	0
18152	8	1	1	0	0	0
18152	15	1	1	0	0	0
18153	8	1	0	1	0	0
18153	21	1	0	1	0	0
18154	8	1	0	0	0	0
18154	15	1	0	0	0	0
18155	8	1	0	1	0	0
18155	15	1	0	1	0	0
18156	8	1	0	0	1	1
18156	15	1	0	0	1	1
18156	18	1	0	0	1	1
18156	19	1	0	0	1	1
18157	8	1	0	0	0	0
18157	15	1	0	0	0	0
18158	8	1	1	0	1	0
18158	16	1	1	0	1	0
18159	8	1	1	0	1	0
18159	16	1	1	0	1	0
18160	8	1	0	0	0	0
18160	15	1	0	0	0	0
18161	8	1	0	0	0	0
18161	15	1	0	0	0	0
18162	8	1	1	0	0	1
18162	15	1	1	0	0	1
18162	16	1	1	0	0	1
18163	8	1	0	0	0	0
18163	16	1	0	0	0	0
18164	8	1	1	0	0	0
18164	15	1	1	0	0	0
18165	8	1	1	1	0	0
18165	15	1	1	1	0	0
18166	8	1	0	0	0	0
18166	15	1	0	0	0	0
18167	8	1	0	0	0	0
18167	15	1	0	0	0	0
18168	8	1	1	0	0	1
18168	10	1	1	0	0	1
18168	16	1	1	0	0	1
18169	8	1	1	0	1	0
18169	15	1	1	0	1	0
18170	8	1	1	0	1	0
18170	15	1	1	0	1	0
18171	8	1	1	0	0	1
18171	15	1	1	0	0	1
18171	16	1	1	0	0	1
18171	21	1	1	0	0	1
18172	3	1	0	1	0	0
18172	8	1	0	1	0	0
18173	8	1	1	0	0	1
18173	15	1	1	0	0	1
18173	16	1	1	0	0	1
18174	8	1	0	1	1	0
18174	15	1	0	1	1	0
18175	8	1	0	0	0	0
18175	15	1	0	0	0	0
18176	8	1	1	0	0	0
18176	15	1	1	0	0	0
18177	8	1	1	0	0	1
18177	15	1	1	0	0	1
18177	20	1	1	0	0	1
18178	8	1	1	0	0	1
18178	15	1	1	0	0	1
18178	21	1	1	0	0	1
18179	8	1	0	0	0	0
18179	9	1	0	0	0	0
18180	8	1	1	0	0	0
18180	15	1	1	0	0	0
18181	18	1	0	0	1	0
18181	19	1	0	0	1	0
18182	8	1	0	1	0	0
18182	15	1	0	1	0	0
18183	8	1	1	0	0	0
18183	15	1	1	0	0	0
18184	8	1	1	0	1	1
18184	15	1	1	0	1	1
18184	18	1	1	0	1	1
18184	19	1	1	0	1	1
18185	8	1	1	0	1	0
18185	15	1	1	0	1	0
18186	18	1	0	0	0	0
18186	19	1	0	0	0	0
18187	11	1	0	0	0	0
18187	12	1	0	0	0	0
18188	8	1	1	0	0	0
18188	21	1	1	0	0	0
18189	8	1	1	0	1	1
18189	16	1	1	0	1	1
18189	18	1	1	0	1	1
18189	19	1	1	0	1	1
18190	8	1	1	0	0	0
18190	15	1	1	0	0	0
18191	8	1	0	0	0	0
18191	15	1	0	0	0	0
18192	8	1	1	0	1	1
18192	15	1	1	0	1	1
18192	20	1	1	0	1	1
18193	8	1	0	0	1	0
18193	15	1	0	0	1	0
18194	8	1	1	0	0	0
18194	15	1	1	0	0	0
18195	8	1	1	0	1	0
18195	15	1	1	0	1	0
18196	8	1	1	0	1	0
18196	15	1	1	0	1	0
18197	8	1	1	0	0	0
18197	16	1	1	0	0	0
18198	8	1	1	0	0	0
18198	15	1	1	0	0	0
18199	8	1	1	0	1	0
18199	15	1	1	0	1	0
18200	8	1	0	0	1	1
18200	15	1	0	0	1	1
18200	16	1	0	0	1	1
18200	20	1	0	0	1	1
18201	8	1	1	0	1	1
18201	15	1	1	0	1	1
18201	21	1	1	0	1	1
18202	7	1	1	1	0	0
18202	16	1	1	1	0	0
18203	8	1	1	0	0	0
18203	15	1	1	0	0	0
18204	8	1	1	0	0	0
18204	15	1	1	0	0	0
18205	8	1	1	0	0	0
18205	15	1	1	0	0	0
18206	8	1	1	0	1	0
18206	15	1	1	0	1	0
18207	8	1	1	0	1	1
18207	15	1	1	0	1	1
18207	16	1	1	0	1	1
18208	8	1	1	0	0	1
18208	15	1	1	0	0	1
18208	16	1	1	0	0	1
18209	8	1	1	0	0	0
18209	15	1	1	0	0	0
18210	8	1	1	0	0	0
18210	15	1	1	0	0	0
18211	8	1	0	0	1	0
18211	15	1	0	0	1	0
18212	8	1	1	1	0	0
18212	15	1	1	1	0	0
18213	8	1	1	0	0	0
18213	15	1	1	0	0	0
18214	8	1	1	0	0	0
18214	15	1	1	0	0	0
18215	2	1	1	1	0	0
18215	16	1	1	1	0	0
18216	8	1	1	0	1	0
18216	15	1	1	0	1	0
18217	8	1	1	1	0	0
18217	16	1	1	1	0	0
18218	8	1	1	0	0	0
18218	21	1	1	0	0	0
18219	8	1	1	0	0	0
18219	15	1	1	0	0	0
18220	9	1	0	1	0	1
18220	11	1	0	1	0	1
18220	12	1	0	1	0	1
18221	9	1	0	0	0	0
18221	16	1	0	0	0	0
18222	8	1	1	0	0	1
18222	11	1	1	0	0	1
18222	15	1	1	0	0	1
18223	8	1	1	0	0	1
18223	10	1	1	0	0	1
18223	15	1	1	0	0	1
18223	16	1	1	0	0	1
18224	8	1	1	0	0	0
18224	15	1	1	0	0	0
18225	8	1	1	0	1	0
18225	15	1	1	0	1	0
18226	7	1	1	0	1	1
18226	8	1	1	0	1	1
18226	9	1	1	0	1	1
18226	16	1	1	0	1	1
18226	18	1	1	0	1	1
18226	19	1	1	0	1	1
18227	8	1	0	1	1	0
18227	15	1	0	1	1	0
18228	8	1	0	0	0	1
18228	15	1	0	0	0	1
18228	21	1	0	0	0	1
18229	8	1	1	0	1	0
18229	15	1	1	0	1	0
18230	8	1	1	0	0	0
18230	15	1	1	0	0	0
18231	8	1	0	0	1	1
18231	15	1	0	0	1	1
18231	20	1	0	0	1	1
18232	8	1	1	0	0	0
18232	15	1	1	0	0	0
18233	8	1	0	1	1	0
18233	15	1	0	1	1	0
18234	8	1	0	0	0	1
18234	13	1	0	0	0	1
18234	16	1	0	0	0	1
18234	18	1	0	0	0	1
18234	19	1	0	0	0	1
18235	8	1	1	0	1	1
18235	15	1	1	0	1	1
18235	16	1	1	0	1	1
18236	5	1	1	1	0	1
18236	8	1	1	1	0	1
18236	15	1	1	1	0	1
18237	8	1	1	0	1	0
18237	15	1	1	0	1	0
18238	8	1	1	0	0	0
18238	15	1	1	0	0	0
18239	8	1	0	0	1	0
18239	15	1	0	0	1	0
18240	2	1	1	1	0	1
18240	4	1	1	1	0	1
18240	16	1	1	1	0	1
18241	8	1	1	0	1	1
18241	15	1	1	0	1	1
18241	16	1	1	0	1	1
18241	20	1	1	0	1	1
18242	2	1	1	1	0	0
18242	8	1	1	1	0	0
18243	10	1	0	0	0	0
18243	16	1	0	0	0	0
18244	8	1	1	0	0	0
18244	15	1	1	0	0	0
18245	8	1	0	0	0	0
18245	15	1	0	0	0	0
18246	8	1	1	0	1	0
18246	15	1	1	0	1	0
18247	8	1	1	0	1	1
18247	15	1	1	0	1	1
18247	16	1	1	0	1	1
18248	8	1	1	0	1	1
18248	15	1	1	0	1	1
18248	16	1	1	0	1	1
18249	8	1	1	0	1	0
18249	9	1	1	0	1	0
18250	8	1	1	0	0	1
18250	9	1	1	0	0	1
18250	15	1	1	0	0	1
18250	16	1	1	0	0	1
18251	8	1	0	0	0	0
18251	15	1	0	0	0	0
18252	2	1	1	1	0	0
18252	8	1	1	1	0	0
18253	8	1	1	0	1	0
18253	15	1	1	0	1	0
18254	8	1	1	0	1	0
18254	15	1	1	0	1	0
18255	8	1	1	0	0	0
18255	15	1	1	0	0	0
18256	8	1	1	0	1	1
18256	15	1	1	0	1	1
18256	16	1	1	0	1	1
18257	8	1	1	0	0	0
18257	15	1	1	0	0	0
18258	8	1	1	0	1	0
18258	15	1	1	0	1	0
18259	8	1	1	0	1	1
18259	15	1	1	0	1	1
18259	16	1	1	0	1	1
18260	8	1	1	0	0	0
18260	15	1	1	0	0	0
18261	8	1	1	0	0	0
18261	15	1	1	0	0	0
18262	8	1	0	0	0	0
18262	9	1	0	0	0	0
18263	8	1	1	0	0	0
18263	15	1	1	0	0	0
18264	8	1	1	0	0	0
18264	15	1	1	0	0	0
18265	8	1	0	1	0	0
18265	15	1	0	1	0	0
18266	8	1	1	0	0	1
18266	15	1	1	0	0	1
18266	16	1	1	0	0	1
18267	8	1	1	1	1	0
18267	15	1	1	1	1	0
18268	8	1	0	0	0	0
18268	15	1	0	0	0	0
18269	2	1	1	1	0	1
18269	8	1	1	1	0	1
18269	15	1	1	1	0	1
18270	8	1	1	0	1	0
18270	15	1	1	0	1	0
18271	8	1	0	1	1	0
18271	15	1	0	1	1	0
18272	8	1	0	0	0	1
18272	15	1	0	0	0	1
18272	16	1	0	0	0	1
18273	8	1	1	0	1	1
18273	15	1	1	0	1	1
18273	16	1	1	0	1	1
18274	8	1	1	0	0	0
18274	16	1	1	0	0	0
18275	7	1	0	0	0	0
18275	10	1	0	0	0	0
18276	8	1	1	0	0	1
18276	15	1	1	0	0	1
18276	16	1	1	0	0	1
18277	8	1	0	0	0	0
18277	15	1	0	0	0	0
18278	8	1	0	0	1	0
18278	15	1	0	0	1	0
18279	7	1	1	1	1	0
18279	8	1	1	1	1	0
18280	8	1	0	0	0	0
18280	15	1	0	0	0	0
18281	2	1	1	1	0	1
18281	8	1	1	1	0	1
18281	9	1	1	1	0	1
18282	8	1	0	0	0	0
18282	15	1	0	0	0	0
18283	2	1	0	1	0	0
18283	8	1	0	1	0	0
18284	8	1	1	0	1	0
18284	15	1	1	0	1	0
18285	2	1	1	1	1	0
18285	8	1	1	1	1	0
18286	8	1	0	0	0	0
18286	15	1	0	0	0	0
18287	5	1	1	1	0	0
18287	21	1	1	1	0	0
18288	8	1	0	1	0	0
18288	16	1	0	1	0	0
18289	8	1	1	0	0	1
18289	15	1	1	0	0	1
18289	16	1	1	0	0	1
18290	8	1	1	0	0	1
18290	15	1	1	0	0	1
18290	16	1	1	0	0	1
18290	17	1	1	0	0	1
18290	21	1	1	0	0	1
18291	8	1	1	0	0	0
18291	15	1	1	0	0	0
18292	8	1	1	0	0	0
18292	15	1	1	0	0	0
18293	11	1	1	0	0	0
18293	12	1	1	0	0	0
18294	18	1	1	1	0	0
18294	19	1	1	1	0	0
18295	8	1	1	0	0	0
18295	15	1	1	0	0	0
18296	8	1	1	0	1	1
18296	15	1	1	0	1	1
18296	16	1	1	0	1	1
18297	2	1	0	1	0	0
18297	9	1	0	1	0	0
18298	8	1	0	0	0	0
18298	15	1	0	0	0	0
18299	8	1	1	0	1	0
18299	15	1	1	0	1	0
18300	8	1	0	1	0	0
18300	15	1	0	1	0	0
18301	8	1	1	0	0	0
18301	15	1	1	0	0	0
18302	8	1	1	0	0	0
18302	15	1	1	0	0	0
18303	8	1	1	0	1	0
18303	15	1	1	0	1	0
18304	8	1	1	0	1	1
18304	15	1	1	0	1	1
18304	21	1	1	0	1	1
18305	8	1	0	1	1	0
18305	15	1	0	1	1	0
18306	8	1	1	1	0	0
18306	15	1	1	1	0	0
18307	2	1	1	1	0	0
18307	21	1	1	1	0	0
18308	8	1	1	0	1	0
18308	15	1	1	0	1	0
18309	2	1	1	1	0	1
18309	8	1	1	1	0	1
18309	15	1	1	1	0	1
18309	16	1	1	1	0	1
18310	8	1	1	0	1	0
18310	15	1	1	0	1	0
18311	8	1	0	0	1	0
18311	15	1	0	0	1	0
18312	2	1	1	0	1	0
18312	8	1	1	0	1	0
18313	8	1	1	0	0	1
18313	9	1	1	0	0	1
18313	16	1	1	0	0	1
18314	3	1	1	1	1	0
18314	8	1	1	1	1	0
18315	8	1	1	0	1	0
18315	16	1	1	0	1	0
18316	8	1	0	0	0	0
18316	15	1	0	0	0	0
18317	8	1	0	1	1	0
18317	15	1	0	1	1	0
18318	8	1	0	0	1	0
18318	15	1	0	0	1	0
18319	5	1	1	1	0	0
18319	21	1	1	1	0	0
18320	8	1	1	0	1	0
18320	15	1	1	0	1	0
18321	8	1	1	0	1	1
18321	15	1	1	0	1	1
18321	16	1	1	0	1	1
18322	8	1	1	0	1	0
18322	15	1	1	0	1	0
18323	2	1	1	1	1	0
18323	8	1	1	1	1	0
18324	8	1	0	0	0	0
18324	15	1	0	0	0	0
18325	8	1	1	0	0	0
18325	15	1	1	0	0	0
18326	9	1	1	0	0	0
18326	16	1	1	0	0	0
18327	8	1	1	0	0	0
18327	15	1	1	0	0	0
18328	11	1	1	0	0	0
18328	12	1	1	0	0	0
18329	8	1	1	0	1	0
18329	15	1	1	0	1	0
18330	8	1	0	0	0	0
18330	15	1	0	0	0	0
18331	8	1	1	0	0	0
18331	15	1	1	0	0	0
18332	8	1	1	0	0	0
18332	15	1	1	0	0	0
18333	8	1	0	1	0	0
18333	15	1	0	1	0	0
18334	8	1	1	0	1	0
18334	16	1	1	0	1	0
18335	8	1	1	0	1	0
18335	9	1	1	0	1	0
18336	8	1	1	0	0	0
18336	15	1	1	0	0	0
18337	8	1	1	0	0	0
18337	15	1	1	0	0	0
18338	16	1	1	0	1	0
18338	20	1	1	0	1	0
18339	8	1	0	0	0	0
18339	15	1	0	0	0	0
18340	8	1	1	1	1	1
18340	15	1	1	1	1	1
18340	17	1	1	1	1	1
18341	8	1	1	1	1	0
18341	15	1	1	1	1	0
18342	8	1	1	0	1	1
18342	15	1	1	0	1	1
18342	16	1	1	0	1	1
18343	18	1	1	0	0	0
18343	19	1	1	0	0	0
18344	7	1	1	1	1	0
18344	8	1	1	1	1	0
18345	8	1	1	0	0	1
18345	15	1	1	0	0	1
18345	16	1	1	0	0	1
18346	8	1	1	0	1	0
18346	15	1	1	0	1	0
18347	8	1	1	0	0	1
18347	15	1	1	0	0	1
18347	16	1	1	0	0	1
18348	8	1	1	0	1	0
18348	15	1	1	0	1	0
18349	8	1	0	0	1	0
18349	15	1	0	0	1	0
18350	2	1	1	1	1	0
18350	3	1	1	1	1	0
18351	8	1	1	0	0	1
18351	15	1	1	0	0	1
18351	16	1	1	0	0	1
18352	8	1	0	0	1	0
18352	15	1	0	0	1	0
18353	8	1	1	1	0	0
18353	16	1	1	1	0	0
18354	8	1	1	0	1	0
18354	15	1	1	0	1	0
18355	8	1	0	0	0	0
18355	15	1	0	0	0	0
18356	8	1	1	0	1	1
18356	15	1	1	0	1	1
18356	16	1	1	0	1	1
18357	18	1	0	0	0	0
18357	19	1	0	0	0	0
18358	8	1	1	1	0	0
18358	15	1	1	1	0	0
18359	2	1	1	1	0	1
18359	8	1	1	1	0	1
18359	15	1	1	1	0	1
18360	8	1	1	0	0	0
18360	15	1	1	0	0	0
18361	8	1	1	0	1	1
18361	15	1	1	0	1	1
18361	16	1	1	0	1	1
18361	21	1	1	0	1	1
18362	8	1	0	0	0	1
18362	15	1	0	0	0	1
18362	16	1	0	0	0	1
18363	8	1	0	0	0	0
18363	21	1	0	0	0	0
18364	8	1	1	0	0	0
18364	15	1	1	0	0	0
18365	8	1	1	0	1	0
18365	16	1	1	0	1	0
18366	18	1	1	0	0	0
18366	19	1	1	0	0	0
18367	8	1	0	0	0	0
18367	15	1	0	0	0	0
18368	8	1	1	0	0	0
18368	15	1	1	0	0	0
18369	8	1	1	0	0	1
18369	15	1	1	0	0	1
18369	16	1	1	0	0	1
18370	8	1	1	0	1	1
18370	15	1	1	0	1	1
18370	21	1	1	0	1	1
18371	8	1	1	0	0	0
18371	15	1	1	0	0	0
18372	5	1	1	1	0	0
18372	8	1	1	1	0	0
18373	8	1	0	1	0	0
18373	15	1	0	1	0	0
18374	8	1	1	0	0	0
18374	15	1	1	0	0	0
18375	8	1	0	0	0	1
18375	9	1	0	0	0	1
18375	15	1	0	0	0	1
18376	2	1	1	1	0	1
18376	7	1	1	1	0	1
18376	16	1	1	1	0	1
18377	8	1	1	1	1	1
18377	15	1	1	1	1	1
18377	16	1	1	1	1	1
18378	8	1	1	1	1	0
18378	15	1	1	1	1	0
18379	8	1	1	1	0	0
18379	15	1	1	1	0	0
18380	8	1	1	0	1	0
18380	15	1	1	0	1	0
18381	8	1	0	0	0	0
18381	15	1	0	0	0	0
18382	8	1	1	0	1	0
18382	15	1	1	0	1	0
18383	7	1	1	1	0	0
18383	16	1	1	1	0	0
18384	8	1	1	0	0	0
18384	15	1	1	0	0	0
18385	18	1	0	0	0	0
18385	19	1	0	0	0	0
18386	8	1	1	0	0	0
18386	16	1	1	0	0	0
18387	8	1	0	0	0	1
18387	9	1	0	0	0	1
18387	15	1	0	0	0	1
18388	8	1	1	0	1	0
18388	15	1	1	0	1	0
18389	9	1	1	0	1	1
18389	16	1	1	0	1	1
18389	18	1	1	0	1	1
18389	19	1	1	0	1	1
18390	8	1	0	0	0	0
18390	15	1	0	0	0	0
18391	8	1	1	0	0	0
18391	15	1	1	0	0	0
18392	8	1	1	0	1	0
18392	15	1	1	0	1	0
18393	8	1	1	0	0	0
18393	15	1	1	0	0	0
18394	8	1	0	0	0	1
18394	15	1	0	0	0	1
18394	16	1	0	0	0	1
18394	21	1	0	0	0	1
18395	18	1	0	0	0	0
18395	19	1	0	0	0	0
18396	8	1	0	0	1	1
18396	15	1	0	0	1	1
18396	16	1	0	0	1	1
18397	8	1	1	0	1	1
18397	15	1	1	0	1	1
18397	16	1	1	0	1	1
18397	18	1	1	0	1	1
18397	19	1	1	0	1	1
18398	2	1	1	1	0	0
18398	8	1	1	1	0	0
18399	8	1	1	0	1	0
18399	15	1	1	0	1	0
18400	8	1	1	0	1	0
18400	15	1	1	0	1	0
18401	8	1	0	0	0	0
18401	15	1	0	0	0	0
18402	8	1	0	0	0	0
18402	15	1	0	0	0	0
18403	8	1	1	0	1	0
18403	15	1	1	0	1	0
18404	8	1	0	0	0	1
18404	15	1	0	0	0	1
18404	21	1	0	0	0	1
18405	8	1	0	0	1	0
18405	15	1	0	0	1	0
18406	2	1	0	1	0	0
18406	7	1	0	1	0	0
18407	8	1	1	0	0	0
18407	15	1	1	0	0	0
18408	8	1	1	0	0	0
18408	21	1	1	0	0	0
18409	8	1	1	0	1	0
18409	15	1	1	0	1	0
18410	8	1	1	0	0	0
18410	15	1	1	0	0	0
18411	8	1	0	0	0	0
18411	15	1	0	0	0	0
18412	8	1	0	0	0	0
18412	15	1	0	0	0	0
18413	18	1	0	0	0	0
18413	19	1	0	0	0	0
18414	8	1	1	0	0	0
18414	15	1	1	0	0	0
18415	8	1	1	0	0	0
18415	9	1	1	0	0	0
18416	8	1	0	0	0	0
18416	15	1	0	0	0	0
18417	8	1	1	1	0	0
18417	11	1	1	1	0	0
18418	8	1	1	0	0	0
18418	15	1	1	0	0	0
18419	8	1	1	0	1	0
18419	15	1	1	0	1	0
18420	2	1	1	1	0	0
18420	11	1	1	1	0	0
18421	8	1	0	0	0	0
18421	15	1	0	0	0	0
18422	8	1	1	0	0	0
18422	15	1	1	0	0	0
18423	4	1	1	0	0	0
18423	9	1	1	0	0	0
18424	8	1	1	0	0	0
18424	15	1	1	0	0	0
18425	8	1	1	0	0	1
18425	15	1	1	0	0	1
18425	16	1	1	0	0	1
18426	8	1	1	0	0	1
18426	15	1	1	0	0	1
18426	21	1	1	0	0	1
18427	8	1	1	0	1	0
18427	16	1	1	0	1	0
18428	8	1	0	1	0	0
18428	15	1	0	1	0	0
18429	8	1	1	1	0	0
18429	21	1	1	1	0	0
18430	8	1	1	1	0	0
18430	15	1	1	1	0	0
18431	8	1	0	0	0	0
18431	15	1	0	0	0	0
18432	8	1	0	1	0	1
18432	15	1	0	1	0	1
18432	16	1	0	1	0	1
18433	8	1	0	0	0	0
18433	15	1	0	0	0	0
18434	8	1	1	0	1	0
18434	15	1	1	0	1	0
18435	8	1	1	0	1	1
18435	15	1	1	0	1	1
18435	16	1	1	0	1	1
18436	2	1	1	1	0	0
18436	8	1	1	1	0	0
18437	2	1	1	1	1	0
18437	8	1	1	1	1	0
18438	8	1	1	0	0	0
18438	15	1	1	0	0	0
18439	8	1	0	1	0	0
18439	15	1	0	1	0	0
18440	8	1	1	0	0	0
18440	15	1	1	0	0	0
18441	7	1	1	0	1	0
